sample_index,num_qubits,dimension,attack,ensemble,purity,shots,alpha_requested,alpha_effective,epsilon_physical_actual,epsilon_frequency,fidelity,infidelity,trace_distance,frobenius_distance,measurement_l2,target_fidelity,minimum_eigenvalue,trace_error,hermitian_error
99,1,2,frequency_pgd,0,0.9999997019767761,1000,0.0,0.0,0.0,0.03,0.9863896369934082,0.013610363006591797,0.05169086530804634,0.07310192286968231,0.027303697541356087,,0.011124521493911743,0.0,0.0
100,1,2,frequency_pgd,1,0.9252668023109436,1000,0.0,0.0,0.0,0.03,0.9941803216934204,0.00581967830657959,0.06046410650014877,0.08550915122032166,0.015531782992184162,,0.022029027342796326,0.0,0.0
101,1,2,frequency_pgd,0,1.0000001192092896,1000,0.0,0.0,0.0,0.03,0.9805632829666138,0.01943671703338623,0.07071895897388458,0.10001171380281448,0.01560412161052227,,0.014714866876602173,0.0,0.0
102,1,2,frequency_pgd,0,0.9999997615814209,1000,0.0,0.0,0.0,0.03,0.9786128401756287,0.021387159824371338,0.06531240046024323,0.09236567467451096,0.012007670477032661,,0.017489802092313766,5.960464477539063e-08,0.0
103,1,2,frequency_pgd,1,0.9673680067062378,1000,0.0,0.0,0.0,0.03,0.9975795149803162,0.002420485019683838,0.04856773093342781,0.0686851441860199,0.01879110187292099,,0.014641650021076202,1.1920928955078125e-07,0.0
104,1,2,frequency_pgd,0,1.0000001192092896,1000,0.0,0.0,0.0,0.03,0.9760971665382385,0.023902833461761475,0.07393930852413177,0.10456597059965134,0.007768870331346989,,0.018853992223739624,0.0,0.0
105,1,2,frequency_pgd,1,0.9077858924865723,1000,0.0,0.0,0.0,0.03,0.9982336163520813,0.0017663836479187012,0.037706732749938965,0.05332536995410919,0.03463258594274521,,0.040083423256874084,5.960464477539063e-08,0.0
106,1,2,frequency_pgd,0,0.9999997019767761,1000,0.0,0.0,0.0,0.03,0.9875320196151733,0.01246798038482666,0.051353491842746735,0.0726248100399971,0.02696114592254162,,0.010357946157455444,0.0,0.0
107,1,2,frequency_pgd,2,0.567999005317688,1000,0.0,0.0,0.0,0.03,0.9928130507469177,0.007186949253082275,0.08355425298213959,0.1181635633111,0.01275208592414856,,0.28295767307281494,5.960464477539063e-08,0.0
108,1,2,frequency_pgd,1,0.8774125576019287,1000,0.0,0.0,0.0,0.03,0.9886114001274109,0.011388599872589111,0.06021880358457565,0.08516224473714828,0.015583781525492668,,0.026113346219062805,5.960464477539063e-08,0.0
109,1,2,frequency_pgd,2,0.5432900786399841,1000,0.0,0.0,0.0,0.03,0.9908248782157898,0.009175121784210205,0.0948207825422287,0.13409683108329773,0.007480244152247906,,0.40784546732902527,0.0,0.0
110,1,2,frequency_pgd,1,0.518443763256073,1000,0.0,0.0,0.0,0.03,0.9961451292037964,0.0038548707962036133,0.06168798357248306,0.08723998069763184,0.008142232894897461,,0.3732435405254364,0.0,0.0
